Search Term,Keyword,Match Type,Campaign,Ad Group,Impressions,Clicks,Cost,CPC,Keyword Regs,Keyword CPA,Keyword Status
peelerz gomitas mayoreo,"""mayoristas de dulces""",Phrase match (close variant),MX - Food,Food_Wholesalers_Phrase,4,2,1.65,0.83,1,94.31,Converting KW
ternurines por mayoreo,"""distribuidores de juguetes""",Phrase match (close variant),MX - Shops,Shops_Suppliers_Toys Shop_Phrase,2,1,1.65,1.65,0,,Zero-Reg KW
vitrinas para galletas,"""equipos para tiendas""",Phrase match (close variant),MX - Shops,Shops_Generic_Phrase,1,1,1.65,1.65,0,,Zero-Reg KW
ternurines por mayoreo,"""distribuidores de juguetes""",Phrase match (close variant),MX - Shops,Shops_Suppliers_Toys Shop_Phrase,2,1,1.65,1.65,0,,Zero-Reg KW
proveedores de postres para cafeterías,"""distribuidor de productos de alimentación""",Phrase match (close variant),MX - Food,Food_Distributor_Phrase,4,1,1.65,1.65,4,73.68,Converting KW
puesto de tacos de acero inoxidable precio,"""productos para hostelería""",Phrase match (close variant),MX - Food,Products_Phrase,2,1,1.65,1.65,1,342.2,Converting KW
playeras de algodón mayoreo para estampar,"""proveedores textiles""",Phrase match (close variant),MX - Materials,Materials_Suppliers_Textiles_Phrase,3,1,1.65,1.65,0,,Zero-Reg KW
venta de playeras por mayoreo en puebla,"""proveedores textiles""",Phrase match (close variant),MX - Materials,Materials_Suppliers_Textiles_Phrase,2,1,1.65,1.65,0,,Zero-Reg KW
fabricante de vasos de papel,"""proveedores vasos""",Phrase match (close variant),MX - Food,Glassware_Suppliers_Phrase,1,1,1.65,1.65,2,214.57,Converting KW
distribuidores de lácteos,"""distribuidor de productos lácteos""",Exact match (close variant),MX - Food,Food_Distributor_Phrase,2,1,1.65,1.65,2,77.84,Converting KW
abarrotes por mayoreo en línea,"""mayorista españa""",Phrase match (close variant),MX - Generic,Core_Wholesalers_Phrase,3,1,1.65,1.65,3,109.28,Converting KW
pestañas por mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,1,1,1.65,1.65,15,101.18,Converting KW
que puedo comprar al por mayor para vender,"""al por mayor""",Phrase match,MX - Generic,Wholesales_Phrase,1,1,1.65,1.65,15,101.18,Converting KW
estantes para tienda,"""mobiliario para tiendas""",Phrase match (close variant),MX - Shops,Shops_Furniture_Phrase,1,1,1.65,1.65,0,,Zero-Reg KW
mostradores de cristal,"""mobiliario para tiendas""",Phrase match (close variant),MX - Shops,Shops_Furniture_Phrase,1,1,1.65,1.65,0,,Zero-Reg KW
productos de jarcieria mayoreo,"""mayoristas de artículos de limpieza""",Phrase match (close variant),MX - Janitorial,Wholesalers_Phrase,2,1,1.65,1.65,1,195.2,Converting KW
barra fria,"""productos para hostelería""",Phrase match (close variant),MX - Food,Products_Phrase,3,1,1.65,1.65,1,342.2,Converting KW
artículos para negocio,"""compras para negocios""",Phrase match (close variant),MX - Generic,Enterprises_Buy_Phrase,2,1,1.64,1.64,0,,Zero-Reg KW
venta de mochilas al mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,2,1,1.64,1.64,18,109.3,Converting KW
mesas y sillas para negocio,"""mobiliario para tiendas""",Phrase match (close variant),MX - Shops,Shops_Furniture_Phrase,9,1,1.64,1.64,0,,Zero-Reg KW
venta de souvenirs al por mayor,"""al por mayor""",Phrase match,MX - Generic,Wholesales_Phrase,2,1,1.64,1.64,15,101.18,Converting KW
venta de tenis a mayoreo,"""distribuidores de calzado""",Phrase match (close variant),MX - Shops,Shops_Distributors_Clothing_Phrase,2,1,1.64,1.64,0,,Zero-Reg KW
donde comprar termos por mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,4,2,1.64,0.82,18,109.3,Converting KW
bloques de construcción tipo lego mayoreo,"""distribuidores de juguetes""",Phrase match (close variant),MX - Shops,Shops_Suppliers_Toys Shop_Phrase,1,1,1.64,1.64,0,,Zero-Reg KW
gorras gamuza mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,2,1,1.64,1.64,15,101.18,Converting KW
guantes de nitrilo por mayoreo,"""proveedor de guantes de nitrilo""",Phrase match (close variant),MX - Medical,Gloves_Suppliers_Phrase,1,1,1.64,1.64,0,,Zero-Reg KW
proveedores de calcetines,"""proveedores textiles""",Phrase match (close variant),MX - Materials,Materials_Suppliers_Textiles_Phrase,1,1,1.64,1.64,0,,Zero-Reg KW
porta credencial mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,4,1,1.64,1.64,18,109.3,Converting KW
comprar coca cola barata al por mayor,"""distribuidor de bebidas""",Phrase match (close variant),MX - Food,Food_Distributor_Phrase,1,1,1.64,1.64,7,59.86,Converting KW
vuala mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,2,1,1.64,1.64,15,101.18,Converting KW
venta de llaves vírgenes por mayoreo,"""productos al por mayor""",Phrase match (close variant),MX - Generic,Core_Wholesales_Products_Phrase,1,1,1.64,1.64,13,83.22,Converting KW
productos para autos por mayor,"""productos al por mayor""",Phrase match (close variant),MX - Generic,Core_Wholesales_Products_Phrase,1,1,1.64,1.64,13,83.22,Converting KW
salvavidas por mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,1,1,1.64,1.64,15,101.18,Converting KW
plastilina por mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,1,1,1.64,1.64,15,101.18,Converting KW
lumen iztapalapa,"""suministros oficina""",Phrase match (close variant),MX - Office,Generic_Phrase,1,1,1.64,1.64,1,662.23,Converting KW
venta de encendedores por mayor,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,1,1,1.64,1.64,15,101.18,Converting KW
filtros de aceite mayoreo,[filtros de aceite al por mayor],Exact match (close variant),MX - Automotive,Car Care_Wholesale_Exact,1,1,1.64,1.64,0,,Zero-Reg KW
exhibidor refrigerado,"""equipos para tiendas""",Phrase match (close variant),MX - Shops,Shops_Generic_Phrase,2,1,1.64,1.64,0,,Zero-Reg KW
proveedores de helados para negocio,"""distribuidor de productos de alimentación""",Phrase match (close variant),MX - Food,Food_Distributor_Phrase,33,1,1.64,1.64,4,73.68,Converting KW
venta de tenis por mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,2,1,1.64,1.64,15,101.18,Converting KW
ropa de bebé por mayoreo,"""ropa por mayoreo""",Phrase match,MX - Apparel,Clothing_Phrase,1,2,1.64,0.82,4,107.67,Converting KW
libretas economicas por mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,2,1,1.64,1.64,18,109.3,Converting KW
folder con broche tamaño oficio,"""suministros oficina""",Phrase match (close variant),MX - Office,Generic_Phrase,1,1,1.64,1.64,1,662.23,Converting KW
pacas de perfumes originales,"""proveedor de perfume""",Phrase match (close variant),MX - Beauty,Fragrance_Supplier_Phrase,7,1,1.64,1.64,4,162.04,Converting KW
botellas de agua mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,2,1,1.64,1.64,15,101.18,Converting KW
folder plastificado tamaño carta,"""suministros oficina""",Phrase match (close variant),MX - Office,Generic_Phrase,5,1,1.64,1.64,1,662.23,Converting KW
distribución mayorista online,"""tienda al por mayor en línea""",Exact match (close variant),MX - Generic,Wholesales_Buy_Phrase,1,1,1.64,1.64,18,109.3,Converting KW
insumos para cafetería cdmx,"""productos para hostelería""",Phrase match (close variant),MX - Food,Products_Phrase,1,1,1.64,1.64,1,342.2,Converting KW
bloques de construcción tipo lego mayoreo,"""distribuidores de juguetes""",Phrase match (close variant),MX - Shops,Shops_Suppliers_Toys Shop_Phrase,1,1,1.64,1.64,0,,Zero-Reg KW
refrigeradores para cremeria,"""equipos para tiendas""",Phrase match (close variant),MX - Shops,Shops_Generic_Phrase,2,1,1.64,1.64,0,,Zero-Reg KW
agnez alimentos,"""distribuidor de productos de alimentación""",Phrase match (close variant),MX - Food,Food_Distributor_Phrase,7,1,1.64,1.64,4,73.68,Converting KW
encendedor por mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,4,1,1.64,1.64,15,101.18,Converting KW
mayoreo maquillaje alta gama,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,1,1,1.64,1.64,15,101.18,Converting KW
escritorio ejecutivo de madera,"""escritorio ejecutivo""",Phrase match,MX - Office,Office Furniture_Exact,6,1,1.64,1.64,0,,Zero-Reg KW
crop top mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,1,1,1.64,1.64,15,101.18,Converting KW
donde comprar en mayoreo,[proveedores al por mayor],Exact match (close variant),MX - Generic,Wholesales_Suppliers_Exact,1,1,1.64,1.64,5,48.47,Converting KW
mezclilla mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,1,1,1.64,1.64,18,109.3,Converting KW
precio de etiquetas por mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,2,1,1.64,1.64,15,101.18,Converting KW
camisetas de poliester al por mayor,"""proveedores textiles""",Phrase match (close variant),MX - Materials,Materials_Suppliers_Textiles_Phrase,1,1,1.64,1.64,0,,Zero-Reg KW
como comprar en amazon por mayoreo,[comprar al por mayor amazon],Exact match (close variant),MX - Generic AMZ,Generic_Wholesales_Purchasing_Exact,1,1,1.64,1.64,6,3.41,Converting KW
aromatizante para auto mayoreo,"""distribuidores de aromatizantes""",Phrase match (close variant),MX - Janitorial,Odour_Distributor_Phrase,2,1,1.63,1.63,0,,Zero-Reg KW
freidora para restaurante,"""productos para hostelería""",Phrase match (close variant),MX - Food,Products_Phrase,2,1,1.63,1.63,1,342.2,Converting KW
proveedor de playeras de algodon,"""proveedores textiles""",Phrase match (close variant),MX - Materials,Materials_Suppliers_Textiles_Phrase,3,1,1.63,1.63,0,,Zero-Reg KW
home depot papelería,"""suministros oficina""",Phrase match (close variant),MX - Office,Generic_Phrase,2,1,1.63,1.63,1,662.23,Converting KW
audifonos inalambricos mayoreo,"""productos electrónicos al por mayor""",Phrase match (close variant),MX - Shops,Shops_Wholesales_Electronics_Phrase,8,2,1.63,0.82,0,,Zero-Reg KW
donde comprar por mayoreo para vender,[proveedor para mayoristas],Exact match (close variant),MX - Generic,Wholesales_Suppliers_Exact,5,1,1.63,1.63,1,77.74,Converting KW
mobiliario para estetica,[muebles de salón belleza],Exact match (close variant),MX - Beauty,Furniture_Cosmetics_Exact,6,1,1.63,1.63,0,,Zero-Reg KW
proveedor ropa deportiva china,"""ropa deportiva al por mayor""",Phrase match (close variant),MX - Apparel,Sportwear_Wholesales_Phrase,4,1,1.63,1.63,3,114.87,Converting KW
pantallas para celulares mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,1,1,1.63,1.63,18,109.3,Converting KW
proveedores de accesorios para mujer,"""proveedores de accesorios de moda""",Phrase match (close variant),MX - Shops,Shops_Suppliers_Accessories_Phrase,3,1,1.63,1.63,0,,Zero-Reg KW
figuras tipo lego por mayoreo,"""artículos al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Products_Phrase,2,1,1.63,1.63,8,164.87,Converting KW
outlet sillas oficina,"""sillas para oficina economicas""",Phrase match (close variant),MX - Office,Office Furniture_Exact,1,1,1.63,1.63,1,27.73,Converting KW
mercado libre para mayoristas,"""proveedor productos""",Phrase match (close variant),MX - Generic,Core_Suppliers_Products_Phrase,2,1,1.63,1.63,7,154.55,Converting KW
gorras originales mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,2,1,1.63,1.63,15,101.18,Converting KW
uniformes de trabajo para hombres,"""ropa industrial""",Phrase match (close variant),MX - Industrial,Clothing_Phrase,1,1,1.63,1.63,0,,Zero-Reg KW
comercializadora de productos varios,"""suministro de productos""",Phrase match (close variant),MX - Generic,Procurement_Products_Phrase,2,1,1.63,1.63,0,,Zero-Reg KW
promanuez mayoreo,"""artículos al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Products_Phrase,2,1,1.63,1.63,8,164.87,Converting KW
donde puedo comprar mercancia barata para vender,"""compras para negocios""",Phrase match (close variant),MX - Generic,Enterprises_Buy_Phrase,7,1,1.63,1.63,0,,Zero-Reg KW
donde puedo comprar desechables por mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,1,1,1.63,1.63,18,109.3,Converting KW
productos para mayoristas,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,1,1,1.63,1.63,18,109.3,Converting KW
mayoreo calcetines de 3 pesos,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,5,1,1.62,1.62,18,109.3,Converting KW
maquinas para barberia,"""venta para barbería""",Phrase match (close variant),MX - Beauty,Selling_Hair_Phrase,2,2,1.62,0.81,0,,Zero-Reg KW
cilindros pet mayoreo,"""artículos al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Products_Phrase,1,1,1.62,1.62,8,164.87,Converting KW
separadores de archivos,"""suministros oficina""",Phrase match (close variant),MX - Office,Generic_Phrase,2,2,1.62,0.81,1,662.23,Converting KW
floreros mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,14,1,1.62,1.62,18,109.3,Converting KW
pinzas para cabello mayoreo,"""proveedores de accesorios de moda""",Phrase match (close variant),MX - Shops,Shops_Suppliers_Accessories_Phrase,7,1,1.62,1.62,0,,Zero-Reg KW
tocobo mayoreo,"""productos de belleza al por mayor""",Phrase match (close variant),MX - Beauty,Makeup_Wholesale_Phrase,2,1,1.62,1.62,13,58.64,Converting KW
escobas y trapeadores mayoreo,"""mayoristas de artículos de limpieza""",Phrase match (close variant),MX - Janitorial,Wholesalers_Phrase,1,1,1.62,1.62,1,195.2,Converting KW
muebles para tienda,"""mobiliario para tiendas""",Exact match (close variant),MX - Shops,Shops_Furniture_Phrase,1,1,1.62,1.62,0,,Zero-Reg KW
vinos y licores mayoreo puebla,"""proveedores de licor""",Phrase match (close variant),MX - Food,Drinks_Suppliers_Phrase,2,1,1.62,1.62,0,,Zero-Reg KW
gorras para bordar mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,5,1,1.62,1.62,18,109.3,Converting KW
mayoreo de playeras,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,8,1,1.62,1.62,18,109.3,Converting KW
mayoreo mercado libre,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,1,1,1.62,1.62,15,101.18,Converting KW
despensas mayoreo,"""distribuidor de productos de alimentación""",Phrase match (close variant),MX - Food,Food_Distributor_Phrase,7,1,1.62,1.62,4,73.68,Converting KW
loncheras hey life mayoreo,"""artículos al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Products_Phrase,2,1,1.62,1.62,8,164.87,Converting KW
jabon en polvo a granel mayoreo,"""mayorista de jabón""",Phrase match (close variant),MX - Janitorial,Soap_Wholesale_Phrase,1,1,1.62,1.62,0,,Zero-Reg KW
mesas y sillas para bar,"""sillas de bar""",Phrase match (close variant),MX - Food,Furniture_Restaurant_Phrase,4,1,1.62,1.62,0,,Zero-Reg KW
venta de cantaritos de barro por mayoreo cdmx,"""artículos al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Products_Phrase,2,1,1.62,1.62,8,164.87,Converting KW
sillas guadalajara mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,2,1,1.62,1.62,15,101.18,Converting KW
sudaderas por mayoreo cdmx,"""comprar sudaderas al por mayor""",Phrase match (close variant),MX - Apparel,Tops_Wholesales_Phrase,2,1,1.62,1.62,1,11.69,Converting KW
mayoristas de accesorios para mujer,"""proveedores de accesorios de moda""",Phrase match (close variant),MX - Shops,Shops_Suppliers_Accessories_Phrase,1,1,1.62,1.62,0,,Zero-Reg KW
vitrina para tienda,"""equipos para tiendas""",Phrase match (close variant),MX - Shops,Shops_Generic_Phrase,2,1,1.62,1.62,0,,Zero-Reg KW
corona distribuidor,"""distribuidor de bebidas""",Phrase match (close variant),MX - Food,Food_Distributor_Phrase,3,1,1.61,1.61,7,59.86,Converting KW
usb a mayoreo,"""productos electrónicos al por mayor""",Phrase match (close variant),MX - Shops,Shops_Wholesales_Electronics_Phrase,5,1,1.61,1.61,0,,Zero-Reg KW
distribuidor de fragancias,"""proveedor de perfume""",Exact match (close variant),MX - Beauty,Fragrance_Supplier_Phrase,2,1,1.61,1.61,4,162.04,Converting KW
proveedor de shorts deportivos,"""ropa deportiva al por mayor""",Phrase match (close variant),MX - Apparel,Sportwear_Wholesales_Phrase,1,1,1.61,1.61,3,114.87,Converting KW
temu mayoreo,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,5,1,1.61,1.61,15,101.18,Converting KW
ropa para revender directo de fábrica cdmx,"""ropa por mayoreo""",Phrase match (close variant),MX - Apparel,Clothing_Phrase,8,2,1.61,0.81,4,107.67,Converting KW
glitter por mayor,"""artículos al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Products_Phrase,1,1,1.61,1.61,8,164.87,Converting KW
rollo termico 80x70 mayoreo,"""artículos al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Products_Phrase,2,1,1.61,1.61,8,164.87,Converting KW
venta de mobiliario para restaurante,[mobiliario de restaurante],Exact match (close variant),MX - Food,Furniture_Restaurant_Exact,3,1,1.61,1.61,0,,Zero-Reg KW
proveedor de escobas y trapeadores,"""proveedor de escobas""",Phrase match,MX - Janitorial,Tools_Supplier_Phrase,1,1,1.61,1.61,0,,Zero-Reg KW
leche a mayoreo,"""distribuidor de productos lácteos""",Phrase match (close variant),MX - Food,Food_Distributor_Phrase,1,1,1.61,1.61,2,77.84,Converting KW
ropa g5 mayoreo,"""comprar ropa para vender""",Phrase match (close variant),MX - Apparel,Clothing_Phrase,4,1,1.61,1.61,6,43.0,Converting KW
