Search Term,Keyword,Match Type,Campaign,Ad Group,Impressions,Clicks,Cost,CPC,Keyword Regs,Keyword CPA,Keyword Status
high quality wholesale activewear,"""wholesale casual""",Phrase match (close variant),AU_Generic_P-V_Apparel,Dresses_Wholesales_Phrase,1,1,4.6,4.6,0,,Zero-Reg KW
paper towel bulk,[bulk paper towels],Exact match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk,23,1,4.6,4.6,1,22.88,Converting KW
round meeting table with 4 chairs,"""conference table""",Phrase match (close variant),AU_Generic_P-V_Office,Furniture_Phrase,1,1,4.59,4.59,0,,Zero-Reg KW
amazon business prime cost,[amazon business prime cost],Exact match,AU_Brand_Exact,Prime_Exact,8,1,4.59,4.59,0,,Zero-Reg KW
commercial cleaning products,[janitorial products],Exact match (close variant),AU_Generic_P-V_Janitorial,Products_Exact,20,1,4.58,4.58,1,51.8,Converting KW
buy in bulk online cheap,"""purchasing bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,4.58,4.58,0,,Zero-Reg KW
lashes wholesale supplies,"""cosmetics wholesaler""",Phrase match (close variant),AU_Generic_P-V_Beauty,Wholesalers_Cosmetics_Phrase,2,1,4.58,4.58,0,,Zero-Reg KW
wholesale lounges,"""wholesale products""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,1,1,4.58,4.58,0,,Zero-Reg KW
marketing items,[company items],Exact match (close variant),AU_Generic,Enterprises_Products_Exact,1,1,4.58,4.58,0,,Zero-Reg KW
black gloves wholesale,"""gloves suppliers""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Suppliers_Phrase,1,1,4.58,4.58,0,,Zero-Reg KW
wholesale shirts bulk,"""wholesale casual""",Phrase match (close variant),AU_Generic_P-V_Apparel,Dresses_Wholesales_Phrase,1,1,4.58,4.58,0,,Zero-Reg KW
magnet business card,"""business cards business""",Phrase match (close variant),AU_Generic_P-V_Office,Office-Supplies_Phrase,1,1,4.57,4.57,1,319.47,Converting KW
grip socks wholesale,"""socks distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Distributors_Phrase,1,1,4.57,4.57,0,,Zero-Reg KW
nescafe coffee wholesale,"""wholesale drinks""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesale_Phrase,1,1,4.57,4.57,0,,Zero-Reg KW
hp business computers,"""computers for business""",Phrase match (close variant),AU_Generic_P-V_Electronics,Computers_Phrase,1,1,4.57,4.57,0,,Zero-Reg KW
cerave wholesale,"""cosmetics wholesaler""",Phrase match (close variant),AU_Generic_P-V_Beauty,Wholesalers_Cosmetics_Phrase,4,1,4.56,4.56,0,,Zero-Reg KW
commercial restaurant equipment,"""equipment for companies""",Phrase match (close variant),AU_Generic,Enterprises_Products_Phrase,3,1,4.56,4.56,0,,Zero-Reg KW
wholesale lipgloss,"""cosmetics wholesaler""",Phrase match (close variant),AU_Generic_P-V_Beauty,Wholesalers_Cosmetics_Phrase,1,1,4.56,4.56,0,,Zero-Reg KW
the beauty warehouse,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,2,1,4.56,4.56,8,113.14,Converting KW
makeup suppliers,[makeup suppliers],Exact match,AU_Generic_P-V_Beauty,Makeup_Supplier_Exact,2,1,4.56,4.56,0,,Zero-Reg KW
bulk food purchase,"""wholesale foods""",Exact match (close variant),AU_Generic_P-V_Food,Food_Wholesale_Phrase,1,1,4.56,4.56,2,201.16,Converting KW
baking powder bulk,"""purchasing bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,4.55,4.55,0,,Zero-Reg KW
bulk buys australia,"""products in large quantities""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,14,1,4.55,4.55,0,,Zero-Reg KW
barber equipment wholesale,"""beautician wholesaler""",Phrase match (close variant),AU_Generic_P-V_Beauty,Wholesalers_Cosmetics_Phrase,2,1,4.55,4.55,0,,Zero-Reg KW
brake cleaner bulk,"""cleaning distributors""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Distributors_Phrase,2,1,4.55,4.55,3,125.42,Converting KW
energy drink wholesale,"""drinks wholesalers""",Phrase match,AU_Generic_P-V_Food,Food_Wholesalers_Phrase,2,1,4.55,4.55,1,152.24,Converting KW
professional hairdresser scissors,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,1,1,4.54,4.54,8,113.14,Converting KW
alibaba business,"""b2b online shop""",Phrase match (close variant),AU_Generic,B2B_Shop_Phrase,2,1,4.54,4.54,0,,Zero-Reg KW
bulk juice boxes,"""bulk fruit juice""",Phrase match (close variant),AU_Generic_P-V_Food,Drinks_Bulk_Phrase,3,1,4.53,4.53,0,,Zero-Reg KW
gift shop wholesale distributors,"""distributor supply""",Phrase match (close variant),AU_Generic,Procurement_Distributors_Phrase,1,1,4.53,4.53,0,,Zero-Reg KW
white bath towels bulk,"""bulk bath products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Skin-Care_Bulk_Phrase,1,1,4.53,4.53,1,216.94,Converting KW
takeaway food boxes wholesale,"""bulk take out boxes""",Exact match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Bulk_Phrase,1,1,4.52,4.52,0,,Zero-Reg KW
plain flour in bulk,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,4.52,4.52,0,,Zero-Reg KW
bulk buy laptops,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,4.52,4.52,0,,Zero-Reg KW
bulk buy packaging,"""purchasing bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,4.52,4.52,0,,Zero-Reg KW
bulk energy drinks australia,"""bulk drinks""",Phrase match,AU_Generic_P-V_Food,Food_Bulk_Phrase,13,2,4.52,2.26,0,,Zero-Reg KW
bulk buy fidget,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,4.51,4.51,0,,Zero-Reg KW
wholesale shoe suppliers,[shoes distributors],Exact match (close variant),AU_Generic_P-V_Apparel,Shoes_Distributors_Exact,1,1,4.51,4.51,0,,Zero-Reg KW
bulk hand towel,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,4.51,4.51,0,,Zero-Reg KW
wholesale central,"""b2b wholesale""",Phrase match (close variant),AU_Generic,B2B_Wholesales_Phrase,1,1,4.51,4.51,0,,Zero-Reg KW
small business wholesale suppliers australia,"""b2b wholesale""",Phrase match (close variant),AU_Generic,B2B_Wholesales_Phrase,2,1,4.51,4.51,0,,Zero-Reg KW
buying stickers in bulk,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,4.5,4.5,0,,Zero-Reg KW
amazon wholesale,"""amazon for business""",Phrase match (close variant),AU_Brand_Phrase,Pure_ Phrase,4,1,4.5,4.5,6,75.21,Converting KW
professional skin care products for salons,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,3,1,4.5,4.5,8,113.14,Converting KW
wholesale boho clothing suppliers australia,"""wholesale casual""",Phrase match (close variant),AU_Generic_P-V_Apparel,Dresses_Wholesales_Phrase,2,1,4.5,4.5,0,,Zero-Reg KW
oki printer,"""office electronics""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,1,1,4.5,4.5,0,,Zero-Reg KW
bulk dried beans,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,3,1,4.5,4.5,0,,Zero-Reg KW
desk accessories for men,"""office accessories""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,2,2,4.5,2.25,0,,Zero-Reg KW
whole sellers,[wholesale suppliers],Exact match (close variant),AU_Generic,Wholesales_Suppliers_Exact,1,1,4.5,4.5,0,,Zero-Reg KW
bulk food suppliers,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,4.5,4.5,0,,Zero-Reg KW
bulk toilet paper rolls,"""wholesale toilet paper""",Exact match (close variant),AU_Generic_P-V_Janitorial,Paper_Wholesale_Phrase,1,1,4.5,4.5,1,135.71,Converting KW
handwash bulk buy,"""buy bulk""",Phrase match,AU_Generic,Bulk_Buy_Phrase,1,1,4.49,4.49,0,,Zero-Reg KW
where can i buy dried beans in bulk,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,4.49,4.49,0,,Zero-Reg KW
where to buy in bulk near me,"""bulk distributor""",Phrase match (close variant),AU_Generic,Bulk_Distributors_Phrase,1,1,4.49,4.49,0,,Zero-Reg KW
bulk bath towels,"""bulk bath products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Skin-Care_Bulk_Phrase,4,1,4.49,4.49,1,216.94,Converting KW
food in bulk online,"""buy bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,3,1,4.49,4.49,0,,Zero-Reg KW
wholesale whitening products,"""cosmetics wholesaler""",Phrase match (close variant),AU_Generic_P-V_Beauty,Wholesalers_Cosmetics_Phrase,1,1,4.49,4.49,0,,Zero-Reg KW
wholesale distributors supplements,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,4.49,4.49,0,,Zero-Reg KW
room spray bottles wholesale,"""spray bottles supplier""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Tools_Supplier_Phrase,1,1,4.48,4.48,0,,Zero-Reg KW
wholesale first aid,"""wholesale products""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,1,1,4.48,4.48,0,,Zero-Reg KW
dell pc business,"""computers distributor""",Phrase match (close variant),AU_Generic_P-V_Electronics,Computers_Distributor_Phrase,1,1,4.48,4.48,3,39.54,Converting KW
office stationery,[stationery accessories],Exact match (close variant),AU_Generic_P-V_Office,Stationery_Exact,17,1,4.47,4.47,0,,Zero-Reg KW
bulk buy,[purchasing bulk],Exact match (close variant),AU_Generic,Bulk_Buy_Exact,9,1,4.47,4.47,0,,Zero-Reg KW
food wholesaler online,[wholesale foodstuffs],Exact match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Exact,1,1,4.47,4.47,0,,Zero-Reg KW
promotional goods,[company items],Exact match (close variant),AU_Generic,Enterprises_Products_Exact,1,1,4.47,4.47,0,,Zero-Reg KW
bulk pack lollies,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,1,1,4.47,4.47,2,227.29,Converting KW
bulk buy online,[purchasing bulk],Exact match (close variant),AU_Generic,Bulk_Buy_Exact,1,1,4.47,4.47,0,,Zero-Reg KW
floor cleaner,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,9,1,4.47,4.47,3,241.91,Converting KW
office accessories for desk,[office accessories],Exact match (close variant),AU_Generic_P-V_Office,Office_Exact,3,1,4.47,4.47,0,,Zero-Reg KW
cooking oil wholesale price,"""oils suppliers""",Phrase match (close variant),AU_Generic_P-V_Food,Condiments_Suppliers_Phrase,1,1,4.47,4.47,0,,Zero-Reg KW
bulk takeaway food containers,"""bulk take out boxes""",Exact match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Bulk_Phrase,5,1,4.47,4.47,0,,Zero-Reg KW
washing pods bulk,"""bulk laundry supplies""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Industrial-Chemicals_Bulk_Phrase,2,1,4.47,4.47,1,129.66,Converting KW
food take out containers wholesale,"""bulk take out boxes""",Exact match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Bulk_Phrase,2,1,4.47,4.47,0,,Zero-Reg KW
commercial dishwasher second hand,"""corporate equipment""",Phrase match (close variant),AU_Generic,Enterprises_Products_Phrase,3,1,4.46,4.46,0,,Zero-Reg KW
buy food in bulk,[wholesale foodstuffs],Exact match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Exact,6,1,4.46,4.46,0,,Zero-Reg KW
wholesale food suppliers perth,"""foods wholesalers""",Phrase match,AU_Generic_P-V_Food,Food_Wholesalers_Phrase,3,1,4.46,4.46,0,,Zero-Reg KW
where can i buy bulk baking ingredients,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,4.46,4.46,0,,Zero-Reg KW
bulk shirt orders custom,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,1,1,4.46,4.46,0,,Zero-Reg KW
bulk buy suppliers,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,4.46,4.46,0,,Zero-Reg KW
bulk white t shirts,"""shirts distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Tops_Distributors_Phrase,4,2,4.45,2.23,0,,Zero-Reg KW
bulk food purchase,[wholesale foodstuffs],Exact match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Exact,2,1,4.45,4.45,0,,Zero-Reg KW
bulk soft drinks,[bulk soft drinks],Exact match,AU_Generic_P-V_Food,Drinks_Bulk_Exact,11,2,4.45,2.23,0,,Zero-Reg KW
bulk products online,"""products in large quantities""",Exact match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,4.45,4.45,0,,Zero-Reg KW
bulk plastic food containers with lids,"""bulk take out boxes""",Phrase match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Bulk_Phrase,2,1,4.45,4.45,0,,Zero-Reg KW
bulk toilet rolls,[bulk toilet tissue],Exact match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk_Exact,2,1,4.45,4.45,0,,Zero-Reg KW
fruit of the loom wholesale,"""wholesale casual""",Phrase match (close variant),AU_Generic_P-V_Apparel,Dresses_Wholesales_Phrase,1,1,4.45,4.45,0,,Zero-Reg KW
mosmatic surface cleaner,"""industrial cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Industrial-Chemicals_Phrase,2,1,4.45,4.45,3,184.23,Converting KW
outdoor led screens australia,"""commercial tv screens""",Phrase match (close variant),AU_Generic_P-V_Electronics,Televisions_Phrase,2,1,4.44,4.44,1,200.91,Converting KW
buying food in bulk,[wholesale foodstuffs],Exact match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Exact,3,1,4.43,4.43,0,,Zero-Reg KW
bulk craft supplies,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,4.43,4.43,0,,Zero-Reg KW
kay heavy duty degreaser,"""industrial cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Industrial-Chemicals_Phrase,3,1,4.43,4.43,3,184.23,Converting KW
bulk cupcake box,"""bulk packaging""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,4.43,4.43,0,,Zero-Reg KW
bulk ascorbic acid powder,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,4.43,4.43,0,,Zero-Reg KW
rational cleaner tab,"""industrial cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Industrial-Chemicals_Phrase,7,1,4.43,4.43,3,184.23,Converting KW
bulk soap bars,"""bulk bath products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Skin-Care_Bulk_Phrase,3,1,4.42,4.42,1,216.94,Converting KW
cheapest toilet rolls wholesale,"""bulk toilet paper""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk,6,1,4.42,4.42,0,,Zero-Reg KW
activewear sets wholesale,"""wholesale casual""",Phrase match (close variant),AU_Generic_P-V_Apparel,Dresses_Wholesales_Phrase,1,1,4.42,4.42,0,,Zero-Reg KW
wypall paper towels,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,3,1,4.42,4.42,3,241.91,Converting KW
bulk beanies,"""headwear distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Distributors_Phrase,3,1,4.42,4.42,0,,Zero-Reg KW
window washing cleaning supplies,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,1,1,4.42,4.42,3,241.91,Converting KW
gift boxes bulk,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,5,1,4.42,4.42,0,,Zero-Reg KW
buy bulk toilet paper,"""wholesale toilet paper""",Exact match (close variant),AU_Generic_P-V_Janitorial,Paper_Wholesale_Phrase,8,1,4.41,4.41,1,135.71,Converting KW
bulk trucker hats blank,"""headwear distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Distributors_Phrase,1,1,4.41,4.41,0,,Zero-Reg KW
massage table wholesale,[wholesale massage tables],Exact match (close variant),AU_Generic_P-V_Beauty,Massage_Wholesale_Exact,1,1,4.41,4.41,0,,Zero-Reg KW
online food wholesale,[wholesale foodstuffs],Exact match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Exact,2,1,4.41,4.41,0,,Zero-Reg KW
wholesale trackpants,"""wholesale casual""",Phrase match (close variant),AU_Generic_P-V_Apparel,Dresses_Wholesales_Phrase,1,1,4.41,4.41,0,,Zero-Reg KW
commercial window cleaning equipment,"""cleaning distributors""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Distributors_Phrase,5,1,4.41,4.41,3,125.42,Converting KW
outdoor led screen,"""commercial tv screens""",Phrase match (close variant),AU_Generic_P-V_Electronics,Televisions_Phrase,2,1,4.41,4.41,1,200.91,Converting KW
how to make a business amazon account,[setup amazon business account],Exact match (close variant),AU_Brand_Exact,Account_Exact,1,1,4.4,4.4,2,48.23,Converting KW
cups wholesale,[wholesale cups],Exact match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Wholesale_Exact,2,1,4.4,4.4,0,,Zero-Reg KW
hagleitner products,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,1,1,4.4,4.4,3,241.91,Converting KW
wholesale china,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,2,1,4.39,4.39,0,,Zero-Reg KW
bulk olives wholesale australia,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,4.39,4.39,0,,Zero-Reg KW
blank clothing suppliers australia,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,2,1,4.39,4.39,0,,Zero-Reg KW
wholesale plastic water bottles,"""bulk water bottles""",Phrase match (close variant),AU_Generic_P-V_Food,Drinks_Bulk_Phrase,1,1,4.39,4.39,0,,Zero-Reg KW
chocolate buttons wholesale,"""chocolate wholesalers""",Phrase match,AU_Generic_P-V_Food,Food_Wholesalers_Phrase,1,1,4.39,4.39,1,242.11,Converting KW
guinness glasses wholesale,"""wholesale glassware""",Phrase match (close variant),AU_Generic_P-V_Food,Cultlery_Wholesale_Phrase,2,1,4.38,4.38,4,61.5,Converting KW
butter wholesale melbourne,"""wholesale cooking ingredients""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesale_Phrase,1,1,4.38,4.38,2,58.06,Converting KW
boxes bulk,"""buy bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,2,1,4.38,4.38,0,,Zero-Reg KW
wholesale gardening tools,[garden tools wholesale],Exact match (close variant),AU_Generic_P-V_Crafts,Hand-Tools_Wholesale_Exact,1,1,4.38,4.38,0,,Zero-Reg KW
bulk buy soft drink cans,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,3,1,4.38,4.38,0,,Zero-Reg KW
vegetable oil in bulk,"""bulk buy food""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,4.38,4.38,4,128.88,Converting KW
commercial steam cleaner,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,5,1,4.38,4.38,3,241.91,Converting KW
floor wipes,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,3,1,4.38,4.38,3,241.91,Converting KW
amazon wholesale clothing,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,1,1,4.37,4.37,0,,Zero-Reg KW
commercial steam cleaner price,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,2,1,4.37,4.37,3,241.91,Converting KW
cheap wholesale food suppliers to the public near me,"""foods wholesalers""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesalers_Phrase,1,1,4.36,4.36,0,,Zero-Reg KW
gihen heavy oil cleaner,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,1,1,4.36,4.36,3,241.91,Converting KW
major plus,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,2,1,4.36,4.36,3,241.91,Converting KW
glass honey jars wholesale australia,"""wholesale glassware""",Phrase match (close variant),AU_Generic_P-V_Food,Cultlery_Wholesale_Phrase,7,1,4.36,4.36,4,61.5,Converting KW
buy bulk to resell,"""buy bulk""",Phrase match,AU_Generic,Bulk_Buy_Phrase,1,1,4.36,4.36,0,,Zero-Reg KW
artificial flowers wholesale bulk,"""bulk florist""",Phrase match (close variant),AU_Generic_P-V_Shops,Florist_Bulk_Phrase,2,1,4.36,4.36,0,,Zero-Reg KW
beauty equipment for sale,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,3,1,4.36,4.36,8,113.14,Converting KW
