Search Term,Keyword,Match Type,Campaign,Ad Group,Impressions,Clicks,Cost,CPC,Keyword Regs,Keyword CPA,Keyword Status
buy t shirt wholesale,"""t-shirts suppliers""",Phrase match (close variant),AU_Generic_P-V_Apparel,Tops_Suppliers_Phrase,2,1,6.81,6.81,0,,Zero-Reg KW
office depot near me,"""office products""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,1,1,6.8,6.8,0,,Zero-Reg KW
filing cabinets for sale,"""office products""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,1,1,6.8,6.8,0,,Zero-Reg KW
custom sports uniforms australia,"""sportswear distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Underwear Men_Bulk_Phrase_Phrase,1,1,6.8,6.8,0,,Zero-Reg KW
food wholesalers bundaberg,"""purchasing bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,6.8,6.8,0,,Zero-Reg KW
beauty salon accessories,"""professional salon products distributors""",Phrase match (close variant),AU_Generic_P-V_Beauty,Salon-Spa_Distributors_Phrase,5,1,6.8,6.8,7,140.77,Converting KW
best shopify dropshipping suppliers,"""suppliers purchases""",Phrase match (close variant),AU_Generic,Suppliers_Products_Phrase,1,1,6.8,6.8,0,,Zero-Reg KW
bulk pack,"""purchasing in bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,3,1,6.79,6.79,0,,Zero-Reg KW
keratin bond hair extensions suppliers,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,7,1,6.79,6.79,16,115.92,Converting KW
usb bulk buy,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,6,1,6.79,6.79,0,,Zero-Reg KW
wholesale stationery suppliers australia,"""order stationery""",Phrase match (close variant),AU_Generic_P-V_Office,Stationery_Phrase,6,2,6.79,3.4,0,,Zero-Reg KW
disposable cups bulk,"""bulk cups""",Phrase match,AU_Generic_P-V_Food,Kitchen Tools_Bulk_Phrase,4,1,6.79,6.79,2,506.21,Converting KW
where to buy bulk cream,"""buy bulk""",Phrase match,AU_Generic,Bulk_Buy_Phrase,1,1,6.79,6.79,0,,Zero-Reg KW
umbro teamwear australia,"""sportswear distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Underwear Men_Bulk_Phrase_Phrase,1,1,6.79,6.79,0,,Zero-Reg KW
ordering pens in bulk,"""purchasing bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,6.79,6.79,0,,Zero-Reg KW
gastronorm trays,"""equipment hospitality""",Phrase match (close variant),AU_Generic_P-V_Hospitality,Hospitality_Phrase,1,2,6.78,3.39,0,,Zero-Reg KW
750ml glass bottles wholesale,"""bottles wholesale""",Phrase match,AU_Generic_P-V_Food,Drinks_Wholesale_Phrase,1,1,6.78,6.78,4,164.31,Converting KW
plastic chopsticks bulk,"""bulk chopsticks""",Phrase match,AU_Generic_P-V_Food,Cultlery_Bulk_Phrase,1,1,6.78,6.78,0,,Zero-Reg KW
bulk suppliers australia,"""wholesale purchases""",Phrase match (close variant),AU_Generic,Wholesales_Buy_Phrase,2,1,6.78,6.78,0,,Zero-Reg KW
book wholesale,"""books wholesalers""",Exact match (close variant),AU_Generic_P-V_Shops,Wholesalers_Books Shop_Phrase,1,1,6.78,6.78,0,,Zero-Reg KW
window blinds wholesale suppliers,"""wholesale goods""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,1,1,6.78,6.78,0,,Zero-Reg KW
wholesale cleaning supplies adelaide,"""bulk cleaning""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Bulk_Phrase,8,1,6.78,6.78,0,,Zero-Reg KW
bulk hair brushes,"""bulk brushes""",Phrase match,AU_Generic_P-V_Beauty,Hair-Appliances_Bulk_Phrase,5,1,6.78,6.78,0,,Zero-Reg KW
supplier kosmetik murah,"""makeup suppliers""",Phrase match (close variant),AU_Generic_P-V_Beauty,Makeup_Supplier_Phrase,2,1,6.78,6.78,6,124.56,Converting KW
disposable floor wipes,"""buy janitorial""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Purchasing_Phrase,2,1,6.78,6.78,0,,Zero-Reg KW
herbs wholesale australia,"""bulk herbs""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,6.78,6.78,1,266.68,Converting KW
wholesale matcha,"""tea wholesalers""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesalers_Phrase,1,1,6.78,6.78,0,,Zero-Reg KW
clothing wholesalers australia,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,6,1,6.78,6.78,0,,Zero-Reg KW
kerastase wholesale australia,"""professional salon products distributors""",Phrase match (close variant),AU_Generic_P-V_Beauty,Salon-Spa_Distributors_Phrase,8,1,6.77,6.77,7,140.77,Converting KW
cake packaging supplies,[commercial cake boxes],Exact match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Exact,11,2,6.77,3.39,2,37.94,Converting KW
bulk suits,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,2,1,6.77,6.77,0,,Zero-Reg KW
how to start amazon business,[how to set up a business amazon account],Exact match (close variant),AU_Brand_Exact,Navigation_Exact,8,1,6.77,6.77,4,110.35,Converting KW
wholesale drinks and snacks,"""drinks wholesale market""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,1,1,6.77,6.77,4,146.61,Converting KW
lenovo thinkcentre m710s,"""computers for business""",Phrase match (close variant),AU_Generic_P-V_Electronics,Computers_Phrase,2,1,6.77,6.77,2,406.79,Converting KW
nitrile glove suppliers,"""gloves distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Distributors_Phrase,1,1,6.77,6.77,0,,Zero-Reg KW
bulk toilet paper australia,"""bulk paper products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk_Phrase,5,1,6.77,6.77,0,,Zero-Reg KW
bulk toilet paper australia,"""bulk paper products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk_Phrase,5,1,6.77,6.77,0,,Zero-Reg KW
toshiba pos pc,"""computers for business""",Phrase match (close variant),AU_Generic_P-V_Electronics,Computers_Phrase,1,1,6.77,6.77,2,406.79,Converting KW
buy bulk tissue paper,"""bulk paper products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk_Phrase,1,1,6.77,6.77,0,,Zero-Reg KW
buy essential oils wholesale australia,"""wholesale purchases""",Phrase match (close variant),AU_Generic,Wholesales_Buy_Phrase,1,1,6.77,6.77,0,,Zero-Reg KW
buy bulk tissue paper,"""bulk paper products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk_Phrase,1,1,6.77,6.77,0,,Zero-Reg KW
bulk stationery supplies australia,"""bulk distributor""",Phrase match (close variant),AU_Generic,Bulk_Distributors_Phrase,3,1,6.77,6.77,0,,Zero-Reg KW
where to buy bulk easter eggs,[easter egg bulk buy],Exact match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Exact,2,1,6.76,6.76,0,,Zero-Reg KW
safety shoes bulk order,"""shoes distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Shoes_Distributors_Phrase,2,1,6.76,6.76,0,,Zero-Reg KW
dell business laptop,"""computers for business""",Phrase match (close variant),AU_Generic_P-V_Electronics,Computers_Phrase,11,1,6.76,6.76,2,406.79,Converting KW
how much does business prime cost,[business prime account cost],Exact match (close variant),AU_Brand_Exact,Prime_Exact,2,1,6.76,6.76,2,84.8,Converting KW
wholesale kids water bottle,"""bulk water bottles""",Phrase match (close variant),AU_Generic_P-V_Food,Drinks_Bulk_Phrase,1,1,6.76,6.76,7,76.64,Converting KW
toilet paper wholesalers,[bulk commercial toilet paper],Exact match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk_Exact,1,1,6.75,6.75,0,,Zero-Reg KW
amazon dropshipper,"""amazon for business""",Phrase match (close variant),AU_Brand_Phrase,Pure_ Phrase,4,1,6.75,6.75,15,116.42,Converting KW
mini spray bottles in bulk,"""bulk spray bottles""",Phrase match,AU_Generic_P-V_Janitorial,Tools_Bulk_Phrase,2,1,6.75,6.75,0,,Zero-Reg KW
bulk t shirt printing,"""shirts distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Tops_Distributors_Phrase,6,2,6.75,3.38,0,,Zero-Reg KW
bed runner for hotel,"""hotel accessories""",Phrase match (close variant),AU_Generic_P-V_Hospitality,Products_Phrase,1,1,6.75,6.75,0,,Zero-Reg KW
boulder chips wholesale,"""wholesale crisps""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesale_Phrase,1,1,6.75,6.75,0,,Zero-Reg KW
bulk gift card sleeves,"""buy bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,6.75,6.75,0,,Zero-Reg KW
thinkcentre m70s gen 6,"""computers for business""",Phrase match (close variant),AU_Generic_P-V_Electronics,Computers_Phrase,5,1,6.75,6.75,2,406.79,Converting KW
wholesale mugs australia,"""bulk cups""",Phrase match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Bulk_Phrase,5,2,6.75,3.38,2,506.21,Converting KW
panel pc 17,"""computers for business""",Phrase match (close variant),AU_Generic_P-V_Electronics,Computers_Phrase,3,1,6.75,6.75,2,406.79,Converting KW
buy chocolate in bulk,[chocolate wholesalers],Exact match (close variant),AU_Generic_P-V_Food,Food_Wholesalers_Exact,6,2,6.74,3.37,0,,Zero-Reg KW
glass dropper bottles wholesale australia,"""bottles wholesale""",Phrase match,AU_Generic_P-V_Food,Drinks_Wholesale_Phrase,2,1,6.74,6.74,4,164.31,Converting KW
book suppliers for bookstores,"""books wholesalers""",Phrase match (close variant),AU_Generic_P-V_Shops,Wholesalers_Books Shop_Phrase,1,1,6.74,6.74,0,,Zero-Reg KW
wholesale gift box,"""gift wholesaler""",Phrase match (close variant),AU_Generic_P-V_Shops,Wholesalers_Gifts_Phrase,4,1,6.74,6.74,0,,Zero-Reg KW
pc parts bulk,"""computers distributor""",Phrase match (close variant),AU_Generic_P-V_Electronics,Computers_Distributor_Phrase,1,1,6.74,6.74,3,82.75,Converting KW
digital business card,"""business cards online""",Phrase match (close variant),AU_Generic_P-V_Office,Office-Supplies_Phrase,6,1,6.74,6.74,0,,Zero-Reg KW
officeworks,"""office equipment""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,2,1,6.74,6.74,0,,Zero-Reg KW
lash suppliers australia,"""false eyelashes suppliers""",Phrase match (close variant),AU_Generic_P-V_Beauty,Makeup_Supplier_Phrase,3,1,6.74,6.74,2,112.5,Converting KW
anti bacterial wipes bulk,"""bulk cleaning""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Bulk_Phrase,1,1,6.74,6.74,0,,Zero-Reg KW
wholesale silicone baby products,"""wholesale baby accessories""",Phrase match (close variant),AU_Generic_P-V_Apparel,Swimwear_Wholesales_Phrase_Phrase_Phrase,1,1,6.74,6.74,0,,Zero-Reg KW
best commercial vacuum cleaners,[professional vacuums],Exact match (close variant),AU_Generic_P-V_Janitorial,Floor-Care_Exact,2,1,6.74,6.74,0,,Zero-Reg KW
plain cotton t shirt wholesale,"""t-shirts suppliers""",Phrase match (close variant),AU_Generic_P-V_Apparel,Tops_Suppliers_Phrase,2,1,6.73,6.73,0,,Zero-Reg KW
beautician supplies,"""professional beauty products""",Exact match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,2,1,6.73,6.73,16,115.92,Converting KW
how to buy business,"""company purchasing""",Phrase match (close variant),AU_Generic,Purchasing_Enterprises_Phrase,1,1,6.73,6.73,0,,Zero-Reg KW
chemical supplier australia,"""au suppliers""",Phrase match,AU_Generic,Suppliers_Phrase,1,1,6.73,6.73,0,,Zero-Reg KW
easter eggs bulk cheap,"""bulk buy easter eggs""",Exact match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,3,1,6.73,6.73,4,123.65,Converting KW
where to buy bulk electronics,[wholesale electronic products],Exact match (close variant),AU_Generic_P-V_Electronics,Electronics_Wholesale_Exact,1,1,6.73,6.73,0,,Zero-Reg KW
wholesale tea suppliers australia,"""drinks wholesale market""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,2,1,6.73,6.73,4,146.61,Converting KW
bulk gloves cheap,"""purchasing bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,6.72,6.72,0,,Zero-Reg KW
wholesalers melbourne,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,14,1,6.72,6.72,0,,Zero-Reg KW
bulk sports bras,"""bulk bra""",Phrase match,AU_Generic_P-V_Apparel,Underwear_Bulk_Phrase,1,1,6.72,6.72,0,,Zero-Reg KW
wholesale bears,"""toy wholesalers""",Phrase match (close variant),AU_Generic_P-V_Shops,Toys Shop_Wholesale_Phrase,1,1,6.72,6.72,0,,Zero-Reg KW
cafe latte clothing wholesale,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,1,1,6.72,6.72,0,,Zero-Reg KW
prebuilt workstation pc,"""computers for business""",Phrase match (close variant),AU_Generic_P-V_Electronics,Computers_Phrase,4,1,6.72,6.72,2,406.79,Converting KW
wholesale websites,"""purchasing bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,6.72,6.72,0,,Zero-Reg KW
best desk accessories,"""home office essentials""",Phrase match (close variant),AU_Generic_P-V_Office,Home-Office_Phrase,11,1,6.72,6.72,0,,Zero-Reg KW
monster ultra wholesale,"""drinks wholesale market""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,1,1,6.72,6.72,4,146.61,Converting KW
wholesale suppliers for small business,"""suppliers purchases""",Phrase match (close variant),AU_Generic,Suppliers_Products_Phrase,2,1,6.72,6.72,0,,Zero-Reg KW
modular office desks,"""store furniture""",Phrase match (close variant),AU_Generic_P-V_Shops,Furniture_Phrase,1,2,6.72,3.36,0,,Zero-Reg KW
wholesale cosmetic grade glitter,"""makeup suppliers""",Phrase match (close variant),AU_Generic_P-V_Beauty,Makeup_Supplier_Phrase,2,1,6.72,6.72,6,124.56,Converting KW
wholesalers near me,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,20,1,6.71,6.71,0,,Zero-Reg KW
business amazon login,[amazon business prime login],Exact match (close variant),AU_Brand_Exact,Prime_Exact,10,4,6.71,1.68,0,,Zero-Reg KW
bulk paddle brushes,"""bulk brushes""",Phrase match,AU_Generic_P-V_Beauty,Hair-Appliances_Bulk_Phrase,1,1,6.71,6.71,0,,Zero-Reg KW
bulk tissue paper for packaging,"""bulk paper products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk_Phrase,3,1,6.71,6.71,0,,Zero-Reg KW
bulk tissue paper for packaging,"""bulk paper products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk_Phrase,3,1,6.71,6.71,0,,Zero-Reg KW
food containers bulk buy,[wholesale take out containers],Exact match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Wholesale_Exact,2,1,6.71,6.71,0,,Zero-Reg KW
large office desks,"""office equipment""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,2,1,6.71,6.71,0,,Zero-Reg KW
bulk takeaway food containers,[bulk take out containers],Exact match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Bulk_Exact,1,1,6.71,6.71,0,,Zero-Reg KW
best wholesale suppliers for resellers,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,1,1,6.71,6.71,0,,Zero-Reg KW
shop fittings,[shop fittings],Exact match,AU_Generic_P-V_Shops,Furniture_Exact,3,1,6.71,6.71,0,,Zero-Reg KW
bleach proof salon towels wholesale,"""professional salon products distributors""",Phrase match (close variant),AU_Generic_P-V_Beauty,Salon-Spa_Distributors_Phrase,1,1,6.71,6.71,7,140.77,Converting KW
wholesale blank clothing,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,3,1,6.7,6.7,0,,Zero-Reg KW
buy water in bulk,[wholesale water],Exact match (close variant),AU_Generic_P-V_Food,Food_Wholesale_Exact,1,1,6.7,6.7,0,,Zero-Reg KW
wholesale towels australia,"""wholesale items""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,1,1,6.7,6.7,0,,Zero-Reg KW
tissue paper bulk australia,"""products in large quantities""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,6.7,6.7,0,,Zero-Reg KW
t shirt suppliers,[t-shirts distributors],Exact match (close variant),AU_Generic_P-V_Apparel,Tops_Distributors_Exact,3,1,6.7,6.7,0,,Zero-Reg KW
fruit of the loom bulk t shirts,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,1,1,6.7,6.7,0,,Zero-Reg KW
oversized tshirt bulk,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,1,1,6.7,6.7,0,,Zero-Reg KW
baking supplies bulk,[bulk baking supplies],Exact match (close variant),AU_Generic_P-V_Food,Food_Bulk_Exact,2,1,6.69,6.69,0,,Zero-Reg KW
bulk bar soap,"""bulk soap""",Phrase match,AU_Generic_P-V_Janitorial,Soap_Bulk_Phrase,2,1,6.69,6.69,0,,Zero-Reg KW
spice jars bulk australia,"""jars bulk""",Phrase match,AU_Generic_P-V_Food,Plates_Bulk_Phrase,2,1,6.69,6.69,8,131.38,Converting KW
wholesale computers,[wholesale computers],Exact match,AU_Generic_P-V_Electronics,Computers_Wholesale_Exact,2,1,6.69,6.69,0,,Zero-Reg KW
soft furnishing wholesalers,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,1,1,6.69,6.69,0,,Zero-Reg KW
industrial cutting machine,"""industrial equipment""",Phrase match (close variant),AU_Generic_P-V_Industry,Products_Phrase,7,3,6.69,2.23,0,,Zero-Reg KW
tennant scrubber machine,"""buy janitorial""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Purchasing_Phrase,1,1,6.68,6.68,0,,Zero-Reg KW
best supplier for reselling,"""suppliers purchases""",Phrase match (close variant),AU_Generic,Suppliers_Products_Phrase,1,1,6.68,6.68,0,,Zero-Reg KW
bulk glass water bottles,"""bulk water bottles""",Phrase match,AU_Generic_P-V_Food,Drinks_Bulk_Phrase,2,1,6.68,6.68,7,76.64,Converting KW
best cosmetic supplier warwick farm,"""makeup suppliers""",Phrase match (close variant),AU_Generic_P-V_Beauty,Makeup_Supplier_Phrase,6,1,6.68,6.68,6,124.56,Converting KW
sarong bulk order,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,2,1,6.68,6.68,0,,Zero-Reg KW
industrial laundry basket on wheels,"""industrial laundry supplies""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Industrial-Chemicals_Phrase,1,1,6.68,6.68,0,,Zero-Reg KW
wholesale laundry supplies near me,"""bulk cleaning""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Bulk_Phrase,1,1,6.67,6.67,0,,Zero-Reg KW
aliexpress suppliers,"""suppliers purchases""",Phrase match (close variant),AU_Generic,Suppliers_Products_Phrase,3,1,6.67,6.67,0,,Zero-Reg KW
wholesale candle wick,"""wholesale products""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,1,2,6.67,3.34,0,,Zero-Reg KW
amazon australia storefront,"""amazon business au""",Phrase match (close variant),AU_Brand_Phrase,Pure_ Phrase,2,1,6.67,6.67,3,370.2,Converting KW
drink bottles in bulk,[water bottles wholesale],Exact match (close variant),AU_Generic_P-V_Food,Drinks_Bulk_Exact,1,1,6.67,6.67,0,,Zero-Reg KW
dr jart wholesale,"""skin care products distributors""",Phrase match (close variant),AU_Generic_P-V_Beauty,Skin-Care_Distributors_Phrase,1,1,6.67,6.67,1,79.89,Converting KW
metal business cards,"""business cards vendor""",Phrase match (close variant),AU_Generic,Office Supplies_Phrase,12,1,6.67,6.67,0,,Zero-Reg KW
as colour wholesale australia,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,2,1,6.66,6.66,0,,Zero-Reg KW
wholesale paper bags,"""bulk paper products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk,5,1,6.66,6.66,0,,Zero-Reg KW
laptop lots,[bulk laptops],Exact match (close variant),AU_Generic_P-V_Electronics,Computers_Bulk_Exact,2,1,6.66,6.66,0,,Zero-Reg KW
prime drink wholesale australia,"""drinks wholesale market""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,1,1,6.66,6.66,4,146.61,Converting KW
nitrile gloves wholesale near me,"""wholesale gloves""",Phrase match,AU_Generic_P-V_Apparel,Accessories_Wholesales_Phrase,1,1,6.66,6.66,0,,Zero-Reg KW
